time,distance,speed,throttle,brake,rpm,gear,drs,x,y,z
0.0,0.3254683330146608,231.45249792,100.0,0,11197.29509376,5,0,5545.234896936163,-1363.5863193019186,7255.999999999996
0.209,14.340277663183933,238.24500416,100.0,0,10891.10981248,5,0,5434.0,-1382.0,7256.0
0.263,18.02805555555556,240.0,100.0,0,10812.0,6,0,5399.979626121691,-1387.7322848687454,7256.000000000002
0.389,26.73946165445986,243.72273105454545,100.0,0,10936.281944436363,6,0,5315.0,-1402.0,7256.0
0.609,42.25904767258998,250.22273105454545,100.0,0,11153.281944436363,6,0,5167.0,-1426.0,7256.0
0.703,48.95027777777778,253.0,100.0,0,11246.0,6,0,5108.7172009216565,-1435.724831940661,7255.999999999987
0.869,60.83783200305257,255.90500224,100.0,0,11059.249856,6,0,4987.0,-1456.0,7256.0
1.089,76.81015282105892,259.75500224,100.0,0,10811.749856,6,0,4743.0,-1495.0,7256.0
1.103,77.83916666666667,260.0,100.0,0,10796.0,6,0,4730.300654133297,-1497.0301546304177,7255.999999999956
1.343,95.70583333333335,268.0,100.0,0,10322.0,6,0,4603.538629937218,-1517.6051847729584,7255.99999999828
1.509,108.27875876096316,272.1500032,100.0,0,10528.67015936,6,0,4522.0,-1531.0,7256.0
1.543,110.8725,273.0,100.0,0,10571.0,7,0,4499.376201971188,-1534.691302830427,7256.000000000913
1.689,122.0802732834693,275.92000256,100.0,0,10747.66015488,7,0,4387.0,-1553.0,7256.0
1.743,126.2613888888889,277.0,100.0,0,10813.0,7,0,4345.151248130083,-1559.8426171523165,7255.999999992219
1.929,140.8282835219023,280.61666915555554,100.0,0,10919.433406577778,7,0,4203.0,-1583.0,7256.0
2.103,154.6613888888889,284.0,100.0,0,11019.0,7,0,4068.9792494886906,-1604.243857230719,7256.000000123942
2.149,158.34779789087122,284.7666688,100.0,0,11044.9709056,7,0,4033.0,-1610.0,7256.0
2.329,172.8908897143112,287.7666688,100.0,0,11146.5959056,7,0,3891.0,-1633.0,7256.0
2.409,179.40441283366528,289.1000021333333,100.0,0,11191.762572266667,7,0,3828.0,-1643.0,7256.0
2.583,193.59472222222223,292.0,100.0,0,11290.0,7,0,3647.976745750046,-1672.1936590787964,7255.9999399758235
2.75,207.24301677379452,293.25250048,100.0,0,11356.38252544,7,0,3477.0,-1700.0,7256.0
2.983,226.3725,295.0,100.0,0,11449.0,7,0,3336.523888389029,-1721.972406242817,7256.000529225269
3.13,238.52448608022232,296.8375008,100.0,0,11501.062522666667,7,0,3249.0,-1735.0,7256.0
3.223,246.23916666666665,298.0,100.0,0,11534.0,7,0,3177.6534251709613,-1745.5404248226537,7255.998998679073
3.39,260.1433078460656,299.67000064,100.0,0,11631.69503744,7,0,3036.0,-1766.0,7256.0
3.423,262.9058333333333,300.0,100.0,0,11651.0,7,0,3009.85398759067,-1769.6217481575222,7256.00153482669
3.549,273.5103094711004,301.34519740246486,100.0,0,11585.085327279221,7,0,2904.0,-1784.0,7256.0
3.704,286.5566666666667,303.0,100.0,0,11504.0,7,0,2709.2782711784253,-1811.0378561255543,7255.937837931614
3.809,295.3040036371521,301.49999725714287,100.0,0,11438.37488,7,0,2588.0,-1828.0,7256.0
3.984,309.8122222222222,299.0,100.0,0,11329.0,7,0,2477.193052283893,-1843.5598253622447,7256.48364897234
4.169,325.1702859207306,297.45833173333335,100.0,0,11219.541553066667,7,0,2391.0,-1855.0,7257.0
4.224,329.6122222222222,297.0,100.0,0,11187.0,7,0,2352.036102542701,-1859.9719097242173,7257.047622053851
4.409,343.90610764727626,283.1249856,89.72221155555556,0,11388.444653511111,7,0,2197.0,-1881.0,7257.0
4.449,346.87183536249586,280.1249856,87.49998933333333,0,11432.000209066666,7,0,2166.0,-1886.0,7257.0
4.584,356.61222222222216,270.0,80.0,1,11579.0,7,0,2063.9381715209006,-1900.4917838098406,7257.000712833922
4.709,365.26068693421365,254.83261674775116,38.158942752417005,1,11066.44704871711,7,0,1974.0,-1912.0,7257.0
4.823,372.6119444444444,241.0,0.0,1,10599.0,7,0,1897.1274956981874,-1922.1943209240544,7256.9998502313265
5.029,384.2901507821195,208.38331306666666,0.0,1,9526.941000533334,7,0,1770.0,-1940.0,7257.0
5.063,386.1452777777777,203.0,0.0,1,9350.0,7,0,1750.353197762764,-1942.8830540520264,7256.99993349302
5.209,394.00111285006267,193.874992,0.0,1,9605.500224,7,0,1670.0,-1955.0,7257.0
5.223,394.7230555555555,193.0,0.0,1,9630.0,7,0,1662.5972684045082,-1956.1257629890824,7257.000141325789
5.383,402.5008333333333,175.0,0.0,1,9928.0,7,0,1581.5733762690509,-1968.8151353876901,7257.001185162288
5.409,403.70349175608595,173.17999104,0.0,1,10030.31050368,7,0,1569.0,-1971.0,7257.0
5.583,411.44527777777773,161.0,0.0,1,10715.0,7,0,1489.3146465680154,-1986.8592671200743,7256.985612662843
5.649,414.31180048696666,158.68999552,0.0,1,11177.000896,7,0,1462.0,-1993.0,7257.0
5.783,420.0008333333333,154.0,0.0,1,12115.0,7,0,1411.5829310997187,-2005.7935879450079,7257.067966386127
5.849,422.7084486704787,150.2874928,0.0,1,12044.0498624,7,0,1384.0,-2016.0,7257.0
5.943,426.4452777777777,145.0,0.0,1,11943.0,6,0,1337.770153834274,-2037.7129507350014,7256.699831288588
6.089,431.94661941197705,138.30832746666667,0.0,1,11456.332906666667,6,0,1269.0,-2076.0,7256.0
6.183,435.378611111111,134.0,0.0,1,11143.0,4,0,1243.8278215085197,-2092.736333782817,7255.613417922487
6.409,443.4301514326188,128.3499968,0.0,1,10635.4413792,4,0,1218.0,-2123.0,7255.0
6.423,443.9119444444444,128.0,0.0,1,10604.0,2,0,1215.9023492545107,-2125.6418459546394,7254.983188515068
6.689,452.61646246509457,121.3499968,0.0,1,10223.2873168,2,0,1163.0,-2203.0,7255.0
6.903,459.378611111111,116.0,0.0,0,9917.0,2,0,1121.75355094492,-2305.8648362807376,7255.000140792444
6.909,459.5691893520952,115.96999936,1.0500224,0,9923.78014464,2,0,1121.0,-2308.0,7255.0
7.103,465.7674999999999,115.0,35.0,0,10143.0,2,0,1110.8420099997188,-2343.827198523174,7255.004280355168
7.189,468.5483874691973,115.43000064,24.249984,0,9905.63964672,2,0,1107.0,-2360.0,7255.0
7.303,472.2119444444444,116.0,10.0,0,9591.0,2,0,1097.5962609373983,-2394.360753980937,7254.981479010183
7.409,475.5216528709341,113.72856868571428,6.214281142857143,0,9386.571181714286,2,0,1087.0,-2430.0,7255.0
7.583,480.7674999999999,110.0,0.0,1,9051.0,2,0,1069.1479718828139,-2479.6733698854446,7255.102677471563
7.629,482.1205421862815,109.10555306666667,0.0,1,9042.9499776,2,0,1062.0,-2494.0,7255.0
7.909,490.11027320877054,103.66110862222222,0.0,1,8993.9499776,2,0,1000.0,-2588.0,7253.0
7.943,491.0674999999999,103.0,0.0,0,8988.0,2,0,994.7513183728215,-2594.580852590778,7252.744688727042
8.103,495.55638888888876,101.0,0.0,0,8905.0,2,0,979.145358700967,-2607.744906709566,7251.648770589315
8.189,497.9693089687669,101.2687504,8.062512,0,8934.8312944,2,0,965.0,-2615.0,7251.0
8.423,504.6230555555554,102.0,30.0,0,9016.0,2,0,889.2196560327341,-2653.484501773869,7248.864082419825
8.529,507.7443814313268,103.9875024,37.6187592,0,9302.2003456,2,0,850.0,-2670.0,7248.0
8.743,514.2230555555554,108.0,53.0,0,9880.0,2,0,777.071636008804,-2689.8969808161187,7246.781063875351
8.909,519.3902155967072,112.1500032,60.47000576,0,10228.6002688,2,0,730.0,-2698.0,7246.0
8.943,520.5008333333332,113.0,62.0,0,10300.0,2,0,721.7097537029802,-2699.3109966407883,7245.829824764917
9.31,533.8329229884687,128.84773003636363,77.01363898181819,0,11624.536594618181,2,0,635.0,-2710.0,7244.0
9.383,536.6341666666665,132.0,80.0,0,11888.0,2,0,606.6216399084215,-2713.1818589130953,7243.738621967122
9.61,545.5272528227453,140.10714514285715,96.21429028571428,0,12001.500032,2,0,500.0,-2724.0,7243.0
9.663,547.678611111111,142.0,100.0,0,12028.0,2,0,476.011902026974,-2725.7760845338003,7242.764031539631
9.863,556.178611111111,153.0,100.0,0,11540.0,3,0,391.36928965114873,-2729.5408503840385,7241.647845623905
10.01,563.0079905237525,164.76000512,100.0,0,11128.3998208,3,0,336.0,-2731.0,7241.0
10.063,565.5674999999999,169.0,100.0,0,10980.0,3,0,317.5526929268935,-2731.4232467849633,7240.84317215478
10.409,583.140226807334,182.41828989133117,100.0,0,11065.301985737748,3,0,163.0,-2716.0,7241.0
10.424,583.9183333333332,183.0,100.0,0,11069.0,4,0,151.00501872612293,-2713.3806055874766,7241.066407924613
10.569,591.4736239505543,186.22222648888888,100.0,0,10685.15226951111,4,0,21.0,-2681.0,7242.0
10.784,603.0183333333332,191.0,100.0,0,10116.0,4,0,-109.71812665872974,-2632.659268166055,7244.494030193856
10.969,613.5546845326629,202.562512,100.0,0,10572.333806933333,4,0,-184.0,-2593.0,7247.0
11.024,616.7516666666664,206.0,100.0,0,10708.0,5,0,-204.6124686348518,-2581.469971730517,7247.697240727821
11.264,630.9516666666665,213.0,100.0,0,10708.0,5,0,-288.13398898086814,-2531.25691380659,7250.47095665414
11.423,640.6683333333332,220.0,100.0,0,11201.0,5,0,-351.37988788799856,-2485.9925809191063,7251.95068553725
11.429,641.0408475923177,220.20000426666667,100.0,0,11174.474434133333,5,0,-354.0,-2484.0,7252.0
11.663,655.8683333333332,228.0,100.0,0,10140.0,6,0,-465.1612918373973,-2391.6577358516815,7253.929048170537
